FaceID,strip,strip_num,x,y,z
801,1,113,26.1392,12.5782,-34.2166
805,1,114,22.0273,9.5257,-37.8936
808,1,115,17.483,6.2891,-40.8294
661,1,116,16.8922,12.2728,-39.7072
655,1,117,21.178,15.3867,-36.4331
649,1,118,20.04,20.973,-34.2166
642,1,119,18.5673,26.3185,-31.2164
634,1,120,16.7337,31.149,-27.6039
455,1,121,14.7258,35.2447,-23.5287
463,1,122,18.4194,36.3372,-18.7771
470,1,123,21.9395,36.697,-13.5594
476,1,124,25.0322,36.3372,-8.0775
475,1,125,19.6306,39.4513,-8.3243
469,1,126,16.2246,39.4513,-13.8354
462,1,127,12.5612,38.6594,-18.9614
454,1,128,8.8028,37.1692,-23.5287
635,1,129,10.8584,33.4186,-27.8777
643,1,130,12.7829,28.8589,-31.8562
650,1,131,14.4859,23.6175,-35.2623
656,1,132,15.8663,18.0056,-37.8936
662,1,133,11.3838,14.6839,-40.8294
666,1,134,12.3708,8.9879,-42.184
670,1,135,7.8746,5.7212,-43.815
673,1,136,3.6236,2.6327,-44.675
671,1,137,2.5323,7.7935,-44.1308
667,1,138,6.8576,11.2111,-42.9017
668,1,139,1.0418,13.1007,-42.9017
663,1,140,5.4563,16.7928,-41.2323
657,1,141,10.0274,20.3782,-38.6683
658,1,142,3.8657,22.3802,-38.6683
651,1,143,8.4116,25.8883,-35.6322
652,1,144,2.1627,27.6216,-35.2623
644,1,145,6.6212,30.861,-31.8562
645,1,146,0.4484,32.2057,-31.2164
636,1,147,4.7711,35.0358,-27.6039
453,1,148,2.8246,38.3681,-23.0916
460,1,149,0.4578,40.9858,-18.2543
461,1,150,6.4568,40.224,-18.7771
467,1,151,3.8205,42.5842,-13.5594
472,1,152,1.107,44.111,-8.0775
477,1,153,4.4582,44.5466,-2.7553
473,1,154,7.3074,43.4553,-8.3243
468,1,155,10.0629,41.4534,-13.8354
474,1,156,13.6103,41.8882,-8.4116
478,1,157,10.7134,43.4553,-2.8132
479,1,158,16.8751,41.4533,-2.8132
480,1,159,22.5771,38.6594,-2.7553
274,2,0,-27.6302,35.2447,2.6488
519,2,1,-32.1732,31.1489,2.6222
518,2,2,-36.2243,26.3185,2.6468
517,2,3,-39.5664,20.9729,2.6222
354,2,4,-42.0579,15.3867,2.6488
357,2,5,-40.2834,18.1579,7.8005
356,2,6,-40.1147,15.2874,13.0526
358,2,7,-37.4304,17.5615,17.471
107,2,8,-36.0578,14.7551,22.2849
115,2,9,-33.8227,12.2299,26.8276
123,2,10,-29.6145,15.2874,30.0424
116,2,11,-32.3659,17.5614,25.6656
108,2,12,-34.3302,19.6769,21.2172
64,2,13,-30.7066,22.3096,23.9854
72,2,14,-28.1832,20.4763,28.3006
79,2,15,-24.9922,18.1579,32.5421
129,2,16,-26.1391,12.5782,34.2166
134,2,17,-22.0274,9.5257,37.8936
138,2,18,-17.483,6.2892,40.8294
90,2,19,-16.8921,12.2728,39.7072
85,2,20,-21.178,15.3867,36.4331
86,2,21,-15.8663,18.0057,37.8936
80,2,22,-20.04,20.9729,34.2166
73,2,23,-23.6905,23.441,30.0424
65,2,24,-26.7035,25.355,25.6656
56,2,25,-29.3225,26.5694,21.2172
57,2,26,-25.1754,29.7334,22.2849
66,2,27,-22.0831,28.3881,26.8276
74,2,28,-18.5673,26.3185,31.2164
81,2,29,-14.4859,23.6176,35.2623
75,2,30,-12.7828,28.8589,31.8562
67,2,31,-16.7337,31.1489,27.6039
58,2,32,-20.267,32.7008,23.0916
59,2,33,-14.7258,35.2446,23.5287
68,2,34,-10.8583,33.4185,27.8777
76,2,35,-6.6213,30.8609,31.8562
82,2,36,-8.4116,25.8883,35.6322
87,2,37,-10.0273,20.3782,38.6683
91,2,38,-11.3839,14.6838,40.8294
94,2,39,-12.3708,8.9879,42.184
97,2,40,-7.8746,5.7212,43.815
99,2,41,-3.6236,2.6327,44.675
98,2,42,-2.5323,7.7936,44.1308
95,2,43,-6.8576,11.2111,42.9017
96,2,44,-1.0419,13.1007,42.9017
92,2,45,-5.4563,16.7928,41.2323
88,2,46,-3.8657,22.3803,38.6683
83,2,47,-2.1627,27.6215,35.2623
77,2,48,-0.4483,32.2058,31.2164
69,2,49,-4.7711,35.0358,27.6039
60,2,50,-8.8029,37.1691,23.5287
61,2,51,-2.8246,38.3681,23.0916
310,2,52,-0.4579,40.9858,18.2543
306,2,53,-6.4568,40.224,18.7771
301,2,54,-12.5613,38.6594,18.9614
295,2,55,-18.4195,36.3372,18.7771
288,2,56,-23.7205,33.4273,18.2543
280,2,57,-28.2686,30.1716,17.471
271,2,58,-32.0907,26.5694,16.7382
360,2,59,-35.1856,22.3096,16.7382
359,2,60,-37.9167,20.4763,12.5514
520,2,61,-37.4655,23.441,7.7541
522,2,62,-34.8982,25.355,12.4064
521,2,63,-33.8712,28.3881,7.7541
272,2,64,-31.191,29.7334,12.5514
273,2,65,-29.7175,32.7007,7.8005
281,2,66,-26.9353,33.4273,13.0526
289,2,67,-21.9395,36.697,13.5594
282,2,68,-25.0321,36.3372,8.0775
290,2,69,-19.6306,39.4513,8.3243
296,2,70,-16.2245,39.4513,13.8354
302,2,71,-10.0629,41.4533,13.8354
307,2,72,-3.8206,42.5842,13.5594
308,2,73,-1.1071,44.111,8.0775
304,2,74,-4.4581,44.5467,2.7553
303,2,75,-7.3074,43.4553,8.3243
297,2,76,-13.6103,41.8882,8.4116
298,2,77,-10.7135,43.4554,2.8132
291,2,78,-16.875,41.4533,2.8132
283,2,79,-22.5771,38.6594,2.7553
275,2,80,-24.9815,37.1691,-2.6488
284,2,81,-19.6824,40.2241,-2.6222
292,2,82,-13.8364,42.5842,-2.6468
299,2,83,-7.7198,44.1109,-2.6222
305,2,84,-1.637,44.7541,-2.6488
300,2,85,-4.821,43.9229,-7.8005
466,2,86,-2.143,42.8754,-13.0526
459,2,87,-5.1353,41.0253,-17.471
452,2,88,-2.8905,38.8526,-22.2849
637,2,89,-1.1795,35.9466,-26.8276
646,2,90,-5.3877,32.8891,-30.0424
638,2,91,-6.7004,36.2086,-25.6656
451,2,92,-8.1052,38.7305,-21.2172
287,2,93,-10.3448,40.3576,-16.7382
294,2,94,-7.7572,42.3884,-12.5514
293,2,95,-10.7163,42.8754,-7.7541
285,2,96,-16.532,40.9858,-7.7541
286,2,97,-13.3299,41.0253,-12.4064
278,2,98,-15.3525,38.7304,-16.7382
277,2,99,-18.6396,38.8526,-12.5514
276,2,100,-21.917,38.368,-7.8005
507,2,101,-23.4678,35.9466,-13.0526
501,2,102,-19.9594,36.2086,-17.471
494,2,103,-16.2079,36.0977,-21.2172
639,2,104,-11.7289,36.0977,-23.9854
647,2,105,-10.765,33.1313,-28.3006
676,2,106,-15.8622,33.2318,-25.6656
493,2,107,-20.4985,33.1314,-22.2849
500,2,108,-24.4612,32.8891,-18.2543
492,2,109,-24.8374,29.3802,-23.0916
677,2,110,-20.1747,29.7747,-26.8276
684,2,111,-14.9729,29.7747,-30.0424
654,2,112,-9.5462,29.3802,-32.5421
653,2,113,-3.8851,28.7467,-34.2166
659,2,114,-2.2527,23.8928,-37.8936
664,2,115,-0.5787,18.5708,-40.8294
665,2,116,-6.4522,19.8579,-39.7072
660,2,117,-8.0893,24.8962,-36.4331
691,2,118,-13.7538,25.5402,-34.2166
685,2,119,-19.2928,25.7914,-31.2164
678,2,120,-24.4534,25.5402,-27.6039
491,2,121,-28.9691,24.8963,-23.5287
499,2,122,-28.8668,28.7467,-18.7771
506,2,123,-28.1212,32.2057,-13.5594
512,2,124,-26.8234,35.0358,-8.0775
511,2,125,-31.4542,30.8609,-8.3243
505,2,126,-32.5067,27.6216,-13.8354
498,2,127,-32.8857,23.8928,-18.9614
490,2,128,-32.6297,19.8579,-23.5287
679,2,129,-28.4276,20.6538,-27.8777
686,2,130,-23.4963,21.0752,-31.8562
692,2,131,-17.9852,21.0751,-35.2623
697,2,132,-12.2214,20.6538,-37.8936
702,2,133,-10.4474,15.3642,-40.8294
669,2,134,-4.7252,14.5427,-42.184
672,2,135,-3.0078,9.2571,-43.815
674,2,136,-1.3841,4.2598,-44.675
709,2,137,-6.6296,4.8167,-44.1308
706,2,138,-8.5433,9.9863,-42.9017
707,2,139,-12.1376,5.0392,-42.9017
703,2,140,-14.2848,10.3785,-41.2323
698,2,141,-16.2821,15.8338,-38.6683
699,2,142,-20.0903,10.5923,-38.6683
693,2,143,-22.0219,15.9999,-35.6322
694,2,144,-25.6014,10.5924,-35.2623
687,2,145,-27.3045,15.8337,-31.8562
688,2,146,-30.4909,10.3785,-31.2164
680,2,147,-31.8467,15.3642,-27.6039
489,2,148,-35.6174,14.5428,-23.0916
496,2,149,-38.8384,13.1007,-18.2543
497,2,150,-36.2601,18.5707,-18.7771
503,2,151,-39.3194,16.7928,-13.5594
508,2,152,-41.6099,14.6839,-8.0775
513,2,153,-40.9887,18.0056,-2.7553
509,2,154,-39.0704,20.3782,-8.3243
504,2,155,-36.3149,22.3802,-13.8354
510,2,156,-35.6323,25.8884,-8.4116
514,2,157,-38.0179,23.6175,-2.8132
515,2,158,-34.2097,28.8589,-2.8132
516,2,159,-29.7906,33.4185,-2.7553
319,3,0,-42.0579,-15.3867,2.6488
555,3,1,-39.5664,-20.9729,2.6222
554,3,2,-36.2243,-26.3185,2.6468
553,3,3,-32.1732,-31.1489,2.6222
399,3,4,-27.6302,-35.2447,2.6488
402,3,5,-29.7175,-32.7007,7.8005
401,3,6,-26.9353,-33.4273,13.0526
403,3,7,-28.2686,-30.1716,17.471
152,3,8,-25.1754,-29.7334,22.2849
160,3,9,-22.0831,-28.3881,26.8276
168,3,10,-23.6905,-23.441,30.0424
161,3,11,-26.7035,-25.355,25.6656
153,3,12,-29.3225,-26.5694,21.2172
109,3,13,-30.7066,-22.3096,23.9854
117,3,14,-28.1832,-20.4763,28.3006
124,3,15,-24.9922,-18.1579,32.5421
174,3,16,-20.04,-20.9729,34.2166
179,3,17,-15.8663,-18.0057,37.8936
183,3,18,-11.3839,-14.6838,40.8294
135,3,19,-16.8921,-12.2728,39.7072
130,3,20,-21.178,-15.3867,36.4331
131,3,21,-22.0274,-9.5257,37.8936
125,3,22,-26.1391,-12.5782,34.2166
118,3,23,-29.6145,-15.2874,30.0424
110,3,24,-32.3659,-17.5614,25.6656
101,3,25,-34.3302,-19.6769,21.2172
102,3,26,-36.0578,-14.7551,22.2849
111,3,27,-33.8227,-12.2299,26.8276
119,3,28,-30.768,-9.5257,31.2164
126,3,29,-26.938,-6.4787,35.2623
120,3,30,-31.3966,-3.2393,31.8562
112,3,31,-34.7954,-6.2891,27.6039
103,3,32,-37.3631,-9.17,23.0916
104,3,33,-38.0702,-3.1139,23.5287
113,3,34,-35.1383,0.0,27.8777
121,3,35,-31.3965,3.2393,31.8562
127,3,36,-27.2206,0.0,35.6322
132,3,37,-22.4795,-3.2394,38.6683
136,3,38,-17.483,-6.2892,40.8294
139,3,39,-12.3708,-8.9879,42.184
142,3,40,-7.8746,-5.7212,43.815
144,3,41,-3.6236,-2.6327,44.675
143,3,42,-8.1946,0.0,44.1308
140,3,43,-12.7815,-3.0575,42.9017
141,3,44,-12.7815,3.0575,42.9017
137,3,45,-17.657,-0.0,41.2323
133,3,46,-22.4795,3.2394,38.6683
128,3,47,-26.938,6.4787,35.2623
122,3,48,-30.7681,9.5257,31.2164
114,3,49,-34.7954,6.2891,27.6039
105,3,50,-38.0701,3.1138,23.5287
106,3,51,-37.3631,9.17,23.0916
355,3,52,-39.1213,12.2298,18.2543
351,3,53,-40.2506,6.2891,18.7771
346,3,54,-40.6489,-0.0,18.9614
340,3,55,-40.2506,-6.2891,18.7771
333,3,56,-39.1213,-12.2299,18.2543
325,3,57,-37.4304,-17.5615,17.471
316,3,58,-35.1856,-22.3096,16.7382
405,3,59,-32.0907,-26.5694,16.7382
404,3,60,-31.191,-29.7334,12.5514
556,3,61,-33.8712,-28.3881,7.7541
558,3,62,-34.8982,-25.355,12.4064
557,3,63,-37.4655,-23.441,7.7541
317,3,64,-37.9167,-20.4763,12.5514
318,3,65,-40.2834,-18.1579,7.8005
326,3,66,-40.1147,-15.2874,13.0526
334,3,67,-41.6806,-9.5257,13.5594
327,3,68,-42.2941,-12.5782,8.0775
335,3,69,-43.5866,-6.4787,8.3243
341,3,70,-42.534,-3.2393,13.8354
347,3,71,-42.534,3.2394,13.8354
352,3,72,-41.6806,9.5257,13.5594
353,3,73,-42.2941,12.5782,8.0775
349,3,74,-43.7441,9.5257,2.7553
348,3,75,-43.5866,6.4787,8.3243
342,3,76,-44.0438,-0.0,8.4116
343,3,77,-44.6391,3.2393,2.8132
336,3,78,-44.6391,-3.2393,2.8132
328,3,79,-43.744,-9.5257,2.7553
320,3,80,-43.0696,-12.2729,-2.6488
329,3,81,-44.3376,-6.2891,-2.6222
337,3,82,-44.7757,0.0,-2.6468
344,3,83,-44.3375,6.2891,-2.6222
350,3,84,-43.0696,12.2729,-2.6488
345,3,85,-43.263,8.9879,-7.8005
502,3,86,-41.4392,11.2111,-13.0526
495,3,87,-40.6043,7.7936,-17.471
488,3,88,-37.8442,9.2571,-22.2849
681,3,89,-34.5517,9.9863,-26.8276
689,3,90,-32.9443,5.0392,-30.0424
682,3,91,-36.507,4.8166,-25.6656
487,3,92,-39.3396,4.2598,-21.2172
332,3,93,-41.5791,2.6327,-16.7382
339,3,94,-42.7109,5.7212,-12.5514
338,3,95,-44.0885,3.0575,-7.7541
330,3,96,-44.0885,-3.0575,-7.7541
331,3,97,-43.1365,-0.0,-12.4064
323,3,98,-41.579,-2.6327,-16.7382
322,3,99,-42.7109,-5.7212,-12.5514
321,3,100,-43.2629,-8.9879,-7.8005
543,3,101,-41.4392,-11.2111,-13.0526
537,3,102,-40.6042,-7.7935,-17.471
530,3,103,-39.3395,-4.2598,-21.2172
683,3,104,-37.9554,-0.0,-23.9854
690,3,105,-34.8364,0.0,-28.3006
712,3,106,-36.507,-4.8166,-25.6656
529,3,107,-37.8442,-9.2571,-22.2849
536,3,108,-38.8384,-13.1007,-18.2543
528,3,109,-35.6174,-14.5428,-23.0916
713,3,110,-34.5518,-9.9863,-26.8276
720,3,111,-32.9443,-5.0392,-30.0424
696,3,112,-30.8921,-0.0001,-32.5421
695,3,113,-28.5403,5.1883,-34.2166
700,3,114,-23.4195,5.2409,-37.8936
704,3,115,-17.8407,5.1883,-40.8294
705,3,116,-20.8798,0.0001,-39.7072
701,3,117,-26.1774,-0.0,-36.4331
727,3,118,-28.5403,-5.1883,-34.2166
721,3,119,-30.4909,-10.3785,-31.2164
714,3,120,-31.8467,-15.3642,-27.6039
527,3,121,-32.6297,-19.8579,-23.5287
535,3,122,-36.2601,-18.5707,-18.7771
542,3,123,-39.3194,-16.7928,-13.5594
548,3,124,-41.6099,-14.6839,-8.0775
547,3,125,-39.0704,-20.3782,-8.3243
541,3,126,-36.3149,-22.3802,-13.8354
534,3,127,-32.8857,-23.8928,-18.9614
526,3,128,-28.9691,-24.8963,-23.5287
715,3,129,-28.4276,-20.6538,-27.8777
722,3,130,-27.3045,-15.8337,-31.8562
728,3,131,-25.6014,-10.5924,-35.2623
733,3,132,-23.4195,-5.2409,-37.8936
738,3,133,-17.8407,-5.1883,-40.8294
708,3,134,-15.2911,-0.0,-42.184
710,3,135,-9.7335,-0.0,-43.815
711,3,136,-4.479,0.0,-44.675
745,3,137,-6.6296,-4.8167,-44.1308
742,3,138,-12.1376,-5.0392,-42.9017
743,3,139,-8.5433,-9.9863,-42.9017
739,3,140,-14.2848,-10.3785,-41.2323
734,3,141,-20.0903,-10.5923,-38.6683
735,3,142,-16.2821,-15.8338,-38.6683
729,3,143,-22.0219,-15.9999,-35.6322
730,3,144,-17.9852,-21.0751,-35.2623
723,3,145,-23.4963,-21.0752,-31.8562
724,3,146,-19.2928,-25.7914,-31.2164
716,3,147,-24.4534,-25.5402,-27.6039
525,3,148,-24.8374,-29.3802,-23.0916
532,3,149,-24.4612,-32.8891,-18.2543
533,3,150,-28.8668,-28.7467,-18.7771
539,3,151,-28.1212,-32.2057,-13.5594
544,3,152,-26.8234,-35.0358,-8.0775
549,3,153,-29.7906,-33.4185,-2.7553
545,3,154,-31.4542,-30.8609,-8.3243
540,3,155,-32.5067,-27.6216,-13.8354
546,3,156,-35.6323,-25.8884,-8.4116
550,3,157,-34.2097,-28.8589,-2.8132
551,3,158,-38.0179,-23.6175,-2.8132
552,3,159,-40.9887,-18.0056,-2.7553
364,4,0,1.637,-44.7542,2.6488
591,4,1,7.7198,-44.1109,2.6222
590,4,2,13.8365,-42.5842,2.6468
589,4,3,19.6823,-40.224,2.6222
444,4,4,24.9815,-37.1691,2.6488
447,4,5,21.917,-38.368,7.8005
446,4,6,23.4678,-35.9466,13.0526
448,4,7,19.9594,-36.2086,17.471
196,4,8,20.4985,-33.1314,22.2849
203,4,9,20.1746,-29.7747,26.8276
210,4,10,14.9729,-29.7747,30.0424
204,4,11,15.8622,-33.2317,25.6656
197,4,12,16.2079,-36.0977,21.2172
154,4,13,11.7289,-36.0977,23.9854
162,4,14,10.765,-33.1313,28.3006
169,4,15,9.5462,-29.3801,32.5421
215,4,16,13.7537,-25.5402,34.2166
219,4,17,12.2214,-20.6538,37.8936
222,4,18,10.4474,-15.3643,40.8294
180,4,19,6.4522,-19.8579,39.7072
175,4,20,8.0893,-24.8963,36.4331
176,4,21,2.2527,-23.8929,37.8936
170,4,22,3.8852,-28.7467,34.2166
163,4,23,5.3878,-32.8891,30.0424
155,4,24,6.7003,-36.2086,25.6656
146,4,25,8.1053,-38.7304,21.2172
147,4,26,2.8905,-38.8526,22.2849
156,4,27,1.1795,-35.9466,26.8276
164,4,28,-0.4483,-32.2057,31.2164
171,4,29,-2.1627,-27.6216,35.2623
165,4,30,-6.6213,-30.8609,31.8562
157,4,31,-4.7711,-35.0358,27.6039
148,4,32,-2.8246,-38.3681,23.0916
149,4,33,-8.8029,-37.1691,23.5287
158,4,34,-10.8584,-33.4185,27.8777
166,4,35,-12.7829,-28.8589,31.8562
172,4,36,-8.4117,-25.8883,35.6322
177,4,37,-3.8657,-22.3802,38.6683
181,4,38,0.5788,-18.5708,40.8294
184,4,39,4.7252,-14.5428,42.184
187,4,40,3.0078,-9.2571,43.815
189,4,41,1.3841,-4.2598,44.675
188,4,42,-2.5323,-7.7936,44.1308
185,4,43,-1.0418,-13.1007,42.9017
186,4,44,-6.8575,-11.2111,42.9017
182,4,45,-5.4563,-16.7928,41.2323
